artist.name,title,terms,song_num,artist.hotttnesss,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,latitude,longitude,loudness,mode,start_of_fade_out,tatums_start,tempo,time_signature,year
Goldfinger,I'm Down,ska punk,1777,0.522277897,0.72032,0.05412,128.49587,0.461,0.729149441,7,37.15735675,-63.93335787,-4.625,1,128.496,0.05412,185.409,4,0
Charlie Haden & Chris Anderson,Alone Together,free jazz,1778,0.37537482,1.4042,0.37276,412.21179,0.293,0.618296844,2,40.76596,-95.3756,-28.346,0,402.808,0.37276,115.007,4,0
Rokia TraorA(c),ChAC/teau de sable,afrobeat,1779,0.359662997,0.05265,0.05265,340.50567,0.428,0.580367095,7,37.15735675,-63.93335787,-13.807,1,329.59,0.05265,96.311,4,2000
Fruko Y Sus Tesos,El Ausente/ El Preso/ El Caminante/ Tania,salsa,1780,0.370747684,0.76924,0.33764,249.05098,0.177,0.533724477,0,37.15735675,-63.93335787,-9.29,1,245.487,0.04967,140.462,4,0
Emperor,With Strength I Burn,heavy metal,1781,0.453391186,0.45249,0.0673,508.96934,0,0.742963152,11,64.55653,12.66538,-4.277,1,508.969,0.0673,162.733,4,0
Guns N' Roses,Locomotive (Complicity),heavy metal,1782,0.71366982,1.37814,0.35191,524.87791,0.708,0.844085061,1,37.15735675,-63.93335787,-7.219,1,500.018,0.10066,118.101,4,1991
Brand X,Zero Db (drum solo by Frank Katz),jazz fusion,1783,0.363675677,0.51407,0.51407,292.5971,2.235,0.601305752,6,36.87652,-89.58828,-18.473,1,285.379,0.23186,71.608,1,0
Speaker,Joking,dub,1784,0.321237234,0.04396,0.04396,188.29016,0.611,0.693200054,9,37.15735675,-63.93335787,-4.63,0,188.29,0.04396,131.968,4,1999
Christos Kedras,Water Blazz (Chill House mix),nu jazz,1785,0.132329286,0.78078,0.27344,321.64526,0,0.4301603,0,37.15735675,-63.93335787,-7.717,1,321.645,0.1466,119.331,4,0
Faiz Ali Faiz,Lagian ne maujan,qawwali,1786,0.306676094,0.34016,0.34016,879.69914,0,0.363280571,3,37.15735675,-63.93335787,-8.523,0,873.924,0.02677,141.231,3,0
Gold City,What Child Is This?,southern gospel,1787,0.396521303,0.25156,0.25156,165.09342,0.316,0.596189938,7,37.15735675,-63.93335787,-14.328,0,153.101,0.25156,194.028,4,0
Michael Gettel,Safe Passage,chamber jazz,1788,0.333770845,0.96896,0.36636,330.97098,2.148,0.510660236,7,37.15735675,-63.93335787,-16.934,1,315.902,0.06135,101.529,4,1996
The Stooges,Not Right (Remastered LP Version),experimental rock,1789,0.497050959,1.30661,0.04987,169.66485,0.199,0.732603394,11,42.32807,-83.7336,-3.968,0,156.636,0.04987,148.458,5,0
Restless Heart,That Rock Won't Roll,country rock,1790,0.447206657,0.47119,0.47119,210.46812,0.421,0.632779016,9,37.15735675,-63.93335787,-13.644,1,191.402,0.47119,114.382,4,1986
David Evans,Prison Bound Blues,memphis blues,1791,0.248024687,1.13102,0.39188,250.56608,0.345,0.445661291,7,35.83073,-85.97874,-9.422,1,241.662,0.39188,86.201,4,0
Will Pan,Shuo Ni Ai Wo,chinese music,1792,0.359447512,0.8117,0.31777,235.85914,0.287,0.516397805,8,37.15735675,-63.93335787,-6.682,1,219.55,0.31777,121.988,4,0
Uriah Heep,Wake The Sleeper,heavy metal,1793,0.479204558,2.15858,1.20982,212.84526,0,0.673238691,4,37.15735675,-63.93335787,-4.014,1,209.032,1.20982,127.962,3,2008
Paso Doble,Fantasie (Extended Version),europop,1794,0,2.59053,2.07315,327.83628,4.023,0.460250922,0,37.15735675,-63.93335787,-11.718,0,314.892,2.07315,115.633,4,0
Stress Assassin,EU A4,dub,1795,0.319980033,2.37238,0.08699,229.53751,0,0.422386809,0,37.15735675,-63.93335787,-11.957,1,219.777,0.08699,163.725,7,2003
Margaret Becker,Start The Fire,ccm,1796,0.404157671,0.54033,0.14016,261.04118,0.694,0.541917737,9,37.15735675,-63.93335787,-9.803,1,247.716,0.14016,149.916,4,1989
Abracadabra,Te estoy saboreando,hard trance,1797,0.304972745,1.05718,0.33119,144.90077,0.131,0.442016128,11,37.15735675,-63.93335787,-10.715,0,139.564,0.14904,164.192,4,0
Orchids,You Said You Loved Me,doo-wop,1798,0.380565168,1.11016,0.51954,175.98649,0.473,0.486047711,10,37.15735675,-63.93335787,-11.91,1,169.268,0.222,101.485,3,0
Juan Carlos Baglietto,Salzanitos,tango,1799,0.386630837,0.75255,0.15799,220.99546,0.286,0.540881349,2,37.15735675,-63.93335787,-13.743,1,213.357,0.15799,100.855,4,0
Sugarbomb,Gone,post-grunge,1800,0.351841896,0.87883,0.44737,219.74159,0.566,0.484311163,2,37.15735675,-63.93335787,-4.866,1,214.454,0.23109,139.778,4,2001
Bounty Killer,Ask Fi War,dancehall,1801,0.393274491,1.02422,0.50044,227.5522,0.182,0.693287839,1,37.15735675,-63.93335787,-7.113,1,222.848,0.23855,114.272,5,0
Mago de Oz,Desde mi cielo,folk rock,1802,0.531411752,1.19895,0.54893,380.682,0.177,0.629751605,2,37.15735675,-63.93335787,-7.736,1,341.769,0.22585,110.255,5,2005
Quinteto Violado,Olha Pro Ceu,brazilian pop music,1803,0.320520135,1.07963,0.31774,202.47465,0,0.442818538,2,37.15735675,-63.93335787,-6.852,1,192.337,0.12305,161.518,4,0
Dead To Me,Don't Lie,skate punk,1804,0.433728781,0.13299,0.13299,145.55383,0.259,0.710531388,4,37.15735675,-63.93335787,-5.603,1,136.661,0.13299,201.123,4,2006
Paloalto,Seed,post-grunge,1805,0.405596195,2.80285,2.01153,289.59302,8.702,0.567875031,4,37.15735675,-63.93335787,-5.247,0,264.202,1.81123,152,4,0
Kool Savas,Warum rappst du?,garage rock,1806,0.449423635,2.12243,0.71575,79.93424,0,0.603382768,6,37.15735675,-63.93335787,-5.031,0,79.934,0.24264,81.224,5,2000
Darryl Worley,Katie's Song,soft rock,1807,0.51676403,1.0445,0.41328,261.642,2.351,0.75738997,7,37.15735675,-63.93335787,-10.294,1,246.619,0.09377,96.716,4,0
Mykill Miers,Get Money,hip hop,1808,0.326555905,0.62523,0.27361,263.3922,0.415,0.44418473,11,37.15735675,-63.93335787,-3.889,1,251.664,0.09431,172.485,4,0
Joe McBride,One Eyed Jack,smooth jazz,1809,0.338946969,0.71705,0.0709,314.06975,0.165,0.492440728,0,37.15735675,-63.93335787,-10.203,1,302.231,0.0709,91.979,4,2005
Margaret Becker,Stay Close To Me,ccm,1810,0.404157671,1.04828,0.39822,192.62649,0.34,0.541917737,0,37.15735675,-63.93335787,-17.471,1,174.347,0.39822,96.848,3,0
Jarvis Church,So Beautiful,r&b,1811,0,0.48774,0.48774,231.73179,0.235,0.439972782,8,37.15735675,-63.93335787,-5.659,1,229.262,0.25407,119.976,4,0
Damita Jo,Face To Face,rock 'n roll,1812,0.284894061,2.35378,1.24655,182.33424,2.485,0.449222152,10,30.2676,-97.74298,-15.498,0,175.554,1.24655,110.058,4,0
Orbital,Are We Here ?,techno,1813,0.498668875,0.24555,0.24555,933.642,0,0.693009204,0,51.27562,0.17898,-10.328,1,930.807,0.24555,95.315,1,1994
"MinistA""re des Affaires Populaires",Bagdad by night,musette,1814,0.276445884,0.22119,0.22119,140.12036,0.432,0.360054623,2,37.15735675,-63.93335787,-16.165,1,137.741,0.22119,66.963,1,0
Alain Turban,Santa Monica (Version Originale 1980),chanson,1815,0,0.07505,0.07505,219.19302,0.479,0.411939008,1,37.15735675,-63.93335787,-8.085,1,213.792,0.07505,134.837,4,0
Bongzilla,Cutdown,stoner metal,1816,0.446071584,1.72831,0.47637,419.68281,0.142,0.574400789,11,43.07295,-89.38669,-6.407,1,412.758,0.16505,91.498,3,2005
2 Minutos,Rompan Todo,skate punk,1817,0.37246298,0.27578,0.27578,88.58077,0,0.591846288,5,37.15735675,-63.93335787,-3.211,1,84.184,0.27578,203.994,1,2006
Orbital,Chime (edit),techno,1818,0.498668875,1.46388,0.47162,192.20853,0,0.693009204,5,51.27562,0.17898,-6.924,0,188.801,0.22355,120.938,4,1990
April Wine,Say Hello,pop rock,1819,0.4104772,0.86109,0.86109,179.04281,0,0.656759788,2,44.64616,-63.57392,-13.666,1,171.642,0.68103,166.036,1,1979
Dolly Parton,I'm Not Worth the Tears,bluegrass,1820,0.603876487,0.96067,0.31568,152.45016,0.467,0.707332699,8,37.15735675,-63.93335787,-12.144,1,144.811,0.10209,95.981,4,1967
Estrellas Cubanas,Fin De Semana,charanga,1821,0,0.3113,0.3113,324.91057,0,0.337495796,2,37.15735675,-63.93335787,-4.442,1,320.575,0.12375,174.554,1,0
The Bucketheads,Little Louie Bonus,vocal house,1822,0.344540601,1.3735,0.39845,383.16363,0.357,0.563845985,1,40.71455,-74.00712,-16.486,1,379.246,0.14871,121.896,4,1995
Al Denson,Love Is Taking Hold,ccm,1823,0.280482187,0.59685,0.08391,299.33669,0.293,0.429727829,10,37.15735675,-63.93335787,-11.3,1,283.312,0.08391,118.017,4,0
Whitesnake,Love Ain't No Stranger (2003 Digital Remaster),blues-rock,1824,0.531303319,0.58701,0.10336,252.08118,0.514,0.822432829,11,51.50632,-0.12714,-8.706,0,234.887,0.10336,125.022,4,2003
The Chap,We Are Not Impartial,future jazz,1825,0.457611174,1.34947,0.5023,170.05669,0,0.612657824,9,51.50632,-0.12714,-9.502,1,170.057,0.5023,72.073,4,2006
MA!ire Brennan,Atlantic Shore,irish folk,1826,0.385878058,2.04266,0.63055,244.74077,2.554,0.576053723,0,37.15735675,-63.93335787,-12.121,1,216.874,0.1592,84.826,5,0
The Cardigans,Paralyzed,twee pop,1827,0.528302262,3.23782,3.23782,296.85506,19.336,0.749876367,3,37.15735675,-63.93335787,-6.966,1,290.482,3.23782,145.271,4,1998
Twista,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),gangster rap,1828,0.593808365,1.78051,0.53346,200.98567,0.125,0.889613555,7,37.15735675,-63.93335787,-8.273,1,200.986,0.11485,90.158,4,2005
Dictators,Weekend,rock 'n roll,1829,0.364735612,0.81572,0.35788,246.36036,0.078,0.588379458,0,40.71455,-74.007118,-5.833,1,240.042,0.12724,130.786,4,0
Fat Joe,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],gangster rap,1830,0.572027854,0.77127,0.18214,211.59138,0.142,0.822908534,5,37.15735675,-63.93335787,-7.239,1,190.769,0.18214,100.783,4,2005
Oasis,Don't Go Away,british pop,1831,0.540216451,0.18864,0.18864,289.2273,3.512,0.834564098,0,37.15735675,-63.93335787,-5.676,1,278.558,0.18864,162.069,4,0
The Accursed,Slaughter The Gods,oi,1832,0.318726162,0.49533,0.49533,171.15383,0,0.444836486,0,37.15735675,-63.93335787,-7.075,1,168.6,0.26194,128.928,1,0
Eddy Raven,I WANNA HEAR IT FROM YOU,zydeco,1833,0.344721111,0.56471,0.56471,204.85179,0,0.464994319,5,30.22032,-92.01705,-11.14,1,204.852,0.34295,133.428,1,1995
Fabolous,Ma' Be Easy [Explicit Version],gangster rap,1834,0.54000775,0.47623,0.17788,225.14893,0,0.571681627,1,37.15735675,-63.93335787,-5.189,1,212.869,0.02833,200.435,4,0
Floor,Heather,stoner metal,1835,0.41759188,0.69167,0.32417,211.90485,0.119,0.522423829,0,37.15735675,-63.93335787,-7.033,1,202.368,0.32417,160.598,4,2009
Michelle & Vickie,Party For Pink,chinese music,1836,0.261816098,1.99804,0.40408,190.56281,0,0.368404327,10,37.15735675,-63.93335787,-4.116,0,182.967,0.04969,113.373,5,0
Sulk,Only You (Chimi-Changa Club Mix),pop rock,1837,0.317913282,1.41647,0.48638,552.93342,3.286,0.450086448,11,37.15735675,-63.93335787,-9.464,0,545.135,0.25238,127.92,4,0
Ben E. King,Let It Be Me,brill building pop,1838,0.478780074,3.69428,0.53094,167.3922,3.303,0.688638654,10,37.15735675,-63.93335787,-8.89,1,159.997,0.1812,86.819,4,0
Trafik,Smoke,progressive house,1839,0.405352011,1.19305,0.23454,505.67791,0,0.596845852,10,39.49974,-111.54732,-7.255,0,498.979,0.23454,125.012,4,0
Astarte,Oblivious Darkness,black metal,1840,0.352919184,0.47166,0.47166,515.36934,0.427,0.537088297,4,37.97615,23.73641,-4.694,0,476.7,0.24155,129.088,3,2002
Sergio Franchi,Silent Night,ballad,1841,0.34563734,0.77953,0.77953,170.94485,0.203,0.421960437,8,42.50382,12.57347,-16.407,1,165.581,0.77953,69.768,4,1987
Mongo Santamaria,Lady Marmalade,latin jazz,1842,0.360053307,0.46525,0.46525,194.76853,0.15,0.540037749,2,23.0833,-82.4167,-8.674,0,182.503,0.20263,118.295,1,1975
The London Pops Orchestra,The Way We Were,easy listening,1843,0.244532205,0.65582,0.65582,198.89587,3.837,0.321975099,10,37.15735675,-63.93335787,-13.522,1,189.266,0.24329,71.312,1,0
The Police,Wrapped Around Your Finger,new wave,1844,0.615454462,1.38808,0.68559,313.70404,0.142,0.790367909,9,37.15735675,-63.93335787,-14.361,0,277.885,0.2081,85.207,5,1983
Cali,Pour Jane (Live Acoustique),dance pop,1845,0.343844499,0.55984,0.23564,207.49016,0,0.616884544,0,42.54843,2.38596,-10.288,1,196.957,0.07193,153.667,4,0
Edwin Hawkins,I'm Going Through,italian disco,1846,0.144684661,0.29596,0.29596,358.19057,0,0.418701467,6,37.80506,-122.27302,-9.298,1,352.839,0.29596,91.215,3,0
Edith Lefel,L'a fAate komine,zouk,1847,0.30004649,0.95077,0.50882,246.30812,0.439,0.407455644,11,37.15735675,-63.93335787,-11.613,0,236.948,0.50882,135.099,4,1992
Lonnie Johnson,Raining On The Cold_ Cold Ground,jazz blues,1848,0.404827117,1.37246,0.57077,298.13506,0.507,0.558905414,5,29.95369,-90.07771,-17.214,1,286.035,0.57077,70.317,4,0
F.l.y.,Shit 3 Outro,modern rock,1849,0.348552353,0.46939,0.46939,20.79302,0.102,0.472451234,3,37.15735675,-63.93335787,-7.401,1,20.793,0.11442,87.63,3,0
Orbit,Nice Ride,hardstyle,1850,0.296905207,0.4092,0.4092,254.45832,0,0.515312738,4,37.15735675,-63.93335787,-7.893,0,246.021,0.12399,142.351,3,0
Bob Dylan,New Pony,blues-rock,1851,0.633339909,2.00748,0.5651,278.96118,0.177,0.675384812,9,37.15735675,-63.93335787,-5.563,1,262.844,0.19114,80.7,4,1978
Orlando Pops Orchestra,El Manisero,orchestra,1852,0.311615545,1.05286,0.24544,146.59873,0.549,0.367255011,7,37.15735675,-63.93335787,-15.018,1,142.89,0.24544,80.79,4,0
Geiom Ft. Marita,Sugar Coated Lover,dubstep,1853,0.380917171,0.4862,0.12303,291.26485,0,0.505099139,6,37.15735675,-63.93335787,-8.654,1,291.265,0.12303,140.989,4,0
Line Renaud,Gwendolina,chanson,1854,0.320086927,0.59579,0.15566,146.15465,0.304,0.470212296,7,37.15735675,-63.93335787,-12.158,1,142.727,0.15566,137.567,4,1994
Rhian Sheehan,Degrees of Freedom,trip hop,1855,0.414780659,0.31133,0.31133,314.48771,0,0.558007752,8,-41.28054,174.76714,-10.215,0,302.852,0.17285,216.023,4,2002
David Saylor,This Time,soul,1856,0,0.39812,0.39812,273.34485,0,0.395603509,11,37.15735675,-63.93335787,-7.597,1,258.63,0.13326,112.998,4,0
The Sun Harbor's Chorus-Documentary Recordings,US Air Force,patriotic,1857,0.24913723,1.21655,1.21655,137.84771,0.795,0.419941275,10,37.15735675,-63.93335787,-13.915,1,128.604,0.97672,122.842,1,0
Roy Brown,Love Don't Love Nobody,jump blues,1858,0.367731935,0.36979,0.36979,163.83955,0.2,0.463593719,3,37.15735675,-63.93335787,-10.187,1,157.025,0.36979,154.631,4,0
Mest,Tonight Will Last Forever (Album Version),ska punk,1859,0.450093382,2.62297,2.27574,255.50322,10.374,0.690809096,7,37.15735675,-63.93335787,-8.247,1,234.969,2.27574,176.16,4,2005
Los Iracundos,Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me),latin pop,1860,0.377472507,0.98381,0.35864,188.05506,0.322,0.490193634,5,37.15735675,-63.93335787,-9.368,1,184.616,0.14065,93.283,3,0
Cumberland Quartet,One Day At A Time,country gospel,1861,0,0.88289,0.42775,192.88771,0.294,0.239564977,3,38.2589,-92.43659,-13.533,1,179.769,0.42775,150.75,4,0
Ray Conniff,My Melody Of Love,instrumental pop,1862,0.376514231,0.28991,0.28991,210.18077,0.177,0.555765,8,41.94508,-71.28109,-12.307,1,201.816,0.10893,172.514,1,0
Five Blind Boys of Alabama,I've Got a Home,soul blues,1863,0.424271114,0.98867,0.26202,131.81342,0.525,0.54227771,10,33.43451,-86.10269,-7.495,1,127.675,0.26202,93.417,4,2008
Luiz Bonfa,Olhos Ciganos,samba,1864,0.347547581,0.30516,0.30516,151.09179,0.171,0.549282908,10,-22.97673,-43.19508,-13.476,0,147.482,0.07531,130.272,4,0
Blind Willie McTell,Writing Paper Blues,country blues,1865,0.385344914,0.53989,0.05963,191.73832,0.224,0.591423659,3,33.46797,-82.50293,-11.383,1,185.179,0.05963,131.624,3,1927
Hushabye Baby,So Small (Lullaby Rendition of Carrie Underwood),country,1866,0.365514003,0.49576,0.08539,227.52608,0.467,0.35342955,3,37.15735675,-63.93335787,-22.803,1,217.252,0.08539,147.853,4,0
Arco Iris,Felicidades,acid jazz,1867,0.315453463,0.50461,0.50461,201.03791,0,0.401847575,4,46.25605,7.6244,-8.415,1,193.608,0.27835,131.857,4,0
U2,FEZ-Being Born,dance rock,1868,0.825639111,1.53868,1.2179,316.96934,3.454,0.843526543,7,37.15735675,-63.93335787,-7.896,1,306.556,1.06312,187.844,4,2009
Shania Twain,Raining On Our Love,country rock,1869,0.54632612,3.08993,0.27557,278.54322,0,0.870033797,6,37.15735675,-63.93335787,-11.958,1,266.437,0.27557,82.789,5,1995
Les Rythmes Digitales/ Tzant Feat. ODC MC,Jacques Your Body (Make Me Sweat)/ Sounds Of Wickedness (PF Project Def Scratch Mix),big beat,1870,0.376066362,0.53583,0.53583,186.40934,0,0.590816514,6,48.85692,2.34121,-4.242,0,186.409,0.06555,86.113,3,0
Akon,Over The Edge,hip hop,1871,0.826777014,0.55725,0.08687,266.89261,0,1,5,37.15735675,-63.93335787,-6.102,0,261.683,0.08687,126.983,4,2008
Jo-El Sonnier,Les Grande Bois,bluegrass,1872,0.320165416,0.51384,0.07841,168.04526,0.405,0.46689796,2,30.23513,-92.26831,-8.556,1,157.629,0.07841,144.649,3,0
Since The Flood,All For Nothing,hardcore metal,1873,0.36187851,0.69956,0.05744,117.08036,0,0.739435997,2,44.00118,-71.6342,-2.191,1,112.948,0.05744,189.987,4,2007
Yank Rachell,My Mind Got Bad,country blues,1874,0,0.22253,0.22253,184.73751,0.16,0.489610125,4,35.5953,-89.26212,-16.589,1,178.109,0.22253,91.589,1,0
La Mancha De Rolando,Melodia Simple,german pop,1875,0.352895442,1.49958,0.29692,243.98322,0.245,0.514967584,4,37.15735675,-63.93335787,-4.296,1,235.683,0.29692,100.046,4,2003
Leo Ku,Xiao Shuo Xiang,cantonese pop,1876,0.360628716,2.02765,1.52998,245.55057,2.438,0.483278657,2,37.15735675,-63.93335787,-5.315,1,237.883,1.26958,117.181,3,0
Slim Whitman,Serenade,folk-pop,1877,0.386669092,0.62568,0.62568,141.92281,0.241,0.51644378,0,27.94653,-82.45927,-14.573,1,135.39,0.31845,100.398,4,0
Larry Graham & Graham Central Station,Turn It Out,motown,1878,0.350657335,1.57447,0.33984,277.62893,0.479,0.480282623,6,37.27188,-119.27023,-12.546,0,266.867,0.03099,97.103,4,0
Johnny Pacheco/Rolando La Serie,La Palabra Fin,salsa,1879,0.341544413,1.21884,0.12214,136.09751,0.236,0.542232717,0,19.45565,-70.70719,-10.295,1,125.759,0.12214,112.915,4,0
Barley Bree,Flight Of Earls,irish folk,1880,0,0.81871,0.31279,279.58812,0,0.282317588,5,37.15735675,-63.93335787,-13.515,1,276.335,0.31279,119.017,4,0
Carl Smith,Hey Joe,honky tonk,1881,0.351717751,0.72013,0.22249,141.47873,0.188,0.55143496,2,37.15735675,-63.93335787,-11.852,1,138.112,0.22249,120.546,4,1993
Storyville,Enough,blues-rock,1882,0.3487022,0.96869,0.41876,263.41832,0,0.595254765,0,37.15735675,-63.93335787,-6.18,1,246.712,0.13346,109.085,4,1998
The High Strung,The Luck You Got,post-grunge,1883,0.396800219,0.44035,0.44035,187.27138,0.142,0.59994467,7,42.33168,-83.04792,-3.765,1,182.23,0.22605,139.72,4,2005
Tony Martin,September Song,heavy metal,1884,0.35021816,0.64424,0.07567,182.85669,0.142,0.519939685,4,37.80506,-122.27302,-20.142,0,172.826,0.07567,122.709,4,0
Jo Privat,Rodriguez Pena,gypsy jazz,1885,0.32085013,0.50936,0.50936,153.36444,0.421,0.391454064,4,37.15735675,-63.93335787,-6.811,1,148.416,0.26921,127.659,1,0
Jah Cure,I'm Free,roots reggae,1886,0.519636856,1.18962,0.79231,224.02567,0,0.707204744,0,37.15735675,-63.93335787,-5.142,1,218.825,0.59217,151.744,4,0
James Carter,Strange Fruit,soul jazz,1887,0.339020747,0.47931,0.47931,258.42893,4.348,0.498946148,5,42.33168,-83.04792,-6.115,0,245.719,0.47931,81.492,4,2003
Pursuit Of Happiness,Down On Him,power pop,1888,0.377888131,0.11052,0.11052,151.01342,0.286,0.508676201,7,43.64856,-79.38533,-10.133,1,142.646,0.11052,131.966,4,1988
Mithotyn,Guided By History,viking metal,1889,0.361105938,1.05205,0.49677,391.02649,0.16,0.548185196,0,37.15735675,-63.93335787,-7.078,1,386.984,0.21914,110.897,7,1999
Francis Lai,Search For Jenny,space age pop,1890,0.371711094,1.91526,0.53272,184.45016,2.978,0.552719818,9,37.15735675,-63.93335787,-16.45,0,178.434,0.1976,85.131,4,1970
Beres Hammond,Missing You For A Mile,lovers rock,1891,0.453371188,1.20049,0.50498,252.55138,0.105,0.68108442,11,37.15735675,-63.93335787,-15.121,0,235.967,0.15719,85.56,4,0
UK Subs,Crash Course,oi,1892,0.434696913,0.66274,0.1953,140.30322,0,0.659944919,10,53.93063,-1.20788,-11.031,1,136.272,0.1953,123.26,4,1979
Embrace the End,Ley Lines,death core,1893,0.420176594,0.95071,0.44609,364.14649,0,0.58036979,5,37.15735675,-63.93335787,-3.6,1,351.463,0.19535,119.827,4,2008
Steve Green,Even A Child - Proverbs 20:11,ccm,1894,0.34852689,0.23368,0.23368,78.81098,0.398,0.516021359,0,37.15735675,-63.93335787,-13.484,1,74.507,0.03636,146.677,4,0
Marc Perrone,"SirA""ne",musette,1895,0.285591272,0,0,13.5571,0,0.456136674,5,37.15735675,-63.93335787,-26.393,1,13.557,1.61859,0,1,0
Leonardo Favio,Porque Yo Te Amo,singer-songwriter,1896,0.39840752,0.70416,0.34499,201.50812,0.34,0.546116884,7,37.15735675,-63.93335787,-11.378,0,196.011,0.34499,163.519,7,0
Gloria Lasso,Termina La Feria,europop,1897,0.301570182,0.19335,0.19335,187.92444,0.422,0.381232612,9,37.15735675,-63.93335787,-15.953,1,181.029,0.19335,65.195,4,0
Patrick Bruel,Au Bout De La Marelle,cabaret,1898,0.432754337,1.45327,0.33049,257.2273,0.247,0.631151242,7,37.15735675,-63.93335787,-8.086,1,238.782,0.33049,105.994,4,1999
Julie Zenatti,Ma Douleur...,chanson,1899,0.434859589,4.35895,0.25732,287.92118,3.193,0.626957723,1,37.15735675,-63.93335787,-10.166,0,274.826,0.25732,87.013,7,0
Delroy Wilson,Rain from the Skies Mix 2,rock steady,1900,0.385787615,0.17161,0.17161,157.57016,0,0.583443024,10,18.01571,-76.79731,-8.884,1,151.11,0.17161,157.446,4,0
DeGarmo & Key,Destined To Win,ccm,1901,0.318834232,0.50473,0.50473,203.62404,0.299,0.421132725,4,37.15735675,-63.93335787,-6.917,1,196.284,0.25456,120.548,4,1988
Pentangle,I Saw An Angel,british invasion,1902,0.333649141,0.06522,0.06522,172.38159,0.164,0.547078569,7,37.15735675,-63.93335787,-11.514,1,165.256,0.06522,193.578,1,0
Los Tres Diamantes,Begin The Beguine,bolero,1903,0.3157572,2.64429,0.1452,175.43791,0.287,0.433877466,4,37.15735675,-63.93335787,-12.421,1,166.893,0.1452,98.082,5,0
